name,movie,drama
액션,True,True
다큐멘터리,True,True
역사,True,True
범죄,True,True
스릴러,True,False
서부,True,False
공상과학,True,True
정치,False,True
애니메이션,True,True
토크,False,True
모험,True,False
연속 드라마,False,True
음악,True,False
드라마,True,True
코미디,True,True
공포,True,False
로맨스,True,True
미스터리,True,True
현실적,False,True
전쟁,True,False
가족,True,True
판타지,True,False
어린이,False,True
